X,Y,OBJECTID,HASTUS,TRANSLINK_ID,DESCRIPTION,STREETNAME,NEAREST_CROSS_STREET,EASTING,NORTHING,LATITUDE,LONGITUDE,SUBURB,BUS_STOP_TYPE,TACTILE_GROUND_SURF_INDICAT_Y_N,BOARDING_POINT,ROAD_GRADIENT,CROSS_FALL,DATE_OF_LAST_AUDIT
504426.9509,6955891.0519,1934,3027,305199,Fingal Street - 39,Cracknell Rd,Fingal St,504427,6955891,-27.520686,153.044828,TARRAGINDI,4 - Regular,N,Hard,Easy,Easy,
504619.4092,6955855.0922,1935,3028,305186,Toohey Road - 40,Cracknell Rd,Toohey Rd,504619.4,6955855.1,-27.52101,153.046777,TARRAGINDI,4 - Regular,N,Hard,Easy,Easy,
504560.5518,6955855.0035,1936,3029,305174,Toohey Road - 40,Cracknell Rd,Lutzow St,504560.6,6955855,-27.521011,153.046181,TARRAGINDI,2 - Intermediate,Y,Easy,Easy,Medium,2019/07/10 00:00:00+00
503923.6085,6955298.5066,1937,3030,305050,Andrew Avenue - 38,Andrew Av,Fernvale Rd,503923.6,6955298.5,-27.526037,153.039733,TARRAGINDI,4 - Regular,Y,Easy,Hard,Easy,2017/09/29 00:00:00+00
503906.3329,6955315.9026,1938,3031,305063,Andrew Avenue - 38,Andrew Av,Fernvale Rd,503906.3,6955315.9,-27.52588,153.039558,TARRAGINDI,3 - Regular with seat,Y,Easy,Hard,Easy,2018/01/25 00:00:00+00
503735.0133,6955351.4017,1939,3032,305051,Tarragindi Bowls - 38A,Andrew Av,Baily St,503735,6955351.4,-27.52556,153.037823,TARRAGINDI,3 - Regular with seat,Y,Easy,Medium,Easy,2017/09/29 00:00:00+00
503729.7838,6955365.2492,1940,3033,305062,Tarragindi Bowls - 38A,Andrew Av,Bailey St,503729.8,6955365.3,-27.525435,153.03777,TARRAGINDI,4 - Regular,N,Hard,Easy,Easy,
503585.5221,6955406.0548,1941,3034,305061,Bailey Street - 37,Andrew Av,Tarragindi Rd,503585.5,6955406,-27.525067,153.036309,TARRAGINDI,3 - Regular with seat,N,Hard,Easy,Easy,
495428.4901,6950561.2924,1942,3035,300737,Scotts - Balfour - 65,Scotts Rd,Cambridge Rd,495428.5,6950561.3,-27.568802,152.953688,DARRA,3 - Regular with seat,Y,Easy,Easy,Easy,2016/04/26 00:00:00+00
504155.645,6954935.3339,1943,3036,305068,Pring Street - 41A,Bramston St,Windmill St,504155.6,6954935.3,-27.529315,153.042084,TARRAGINDI,4 - Regular,Y,Easy,Hard,Hard,2017/09/29 00:00:00+00
504051.8642,6954940.464,1944,3037,305102,Bramston Street - 41,Bramston St,Andrew Av,504051.9,6954940.5,-27.529269,153.041033,TARRAGINDI,3 - Regular with seat,Y,Easy,Hard,Medium,2019/08/02 00:00:00+00
503956.9908,6955008.6171,1945,3039,305103,Pope Street - 40,Andrew Av,Pope St,503957,6955008.6,-27.528654,153.040072,TARRAGINDI,2 - Intermediate,Y,Easy,Hard,Hard,
503972.6981,6955028.4394,1946,3040,305066,Pope Street - 40,Andrew Av,Pope St,503972.7,6955028.4,-27.528475,153.040231,TARRAGINDI,4 - Regular,Y,Easy,Hard,Easy,2017/09/29 00:00:00+00
503980.8327,6955143.3028,1947,3041,305104,Elliot Street - 39,Andrew Av,Pope St,503980.8,6955143.3,-27.527438,153.040313,TARRAGINDI,3 - Regular with seat,N,Hard,Hard,Hard,
503770.6936,6955133.2894,1948,3042,,Fernvale @ Elliot - District Stop,FERNVALE RD,,503770.7,6955133.3,-27.527529,153.038185,TARRAGINDI,5 - District,N,Hard,Hard,Hard,
503494.1128,6958293.1208,1949,3043,306294,P.A. Hospital Ipswich Road,IPSWICH RD,Tottenham St,503494.1,6958293.1,-27.499003,153.035375,WOOLLOONGABBA,2 - Intermediate,Y,Easy,Easy,Medium,2017/10/27 00:00:00+00
503469.3607,6958434.7989,1950,3044,306295,O'Keefe Street - 13,IPSWICH RD,OKeefe St,503469.4,6958434.8,-27.497724,153.035124,WOOLLOONGABBA,2 - Intermediate,Y,Medium,Medium,Easy,
503481.6291,6959201.7465,1951,3047,306296,Broadway - 10A,IPSWICH RD,Henry St,503481.6,6959201.7,-27.4908,153.035246,WOOLLOONGABBA,2 - Intermediate,Y,Easy,Easy,Easy,2016/04/12 00:00:00+00
503540.0716,6959420.0514,1952,3048,306297,Balaclava Street - 10,IPSWICH RD,Hawthorne St,503540.1,6959420,-27.488829,153.035837,WOOLLOONGABBA,4 - Regular,Y,Easy,Medium,Hard,2017/11/02 00:00:00+00
494277.018,6955850.9708,1953,3050,,Sunset Road Kenmore Road,KENMORE RD,,494277,6955851,-27.521043,152.942048,KENMORE,4 - Regular ,N,Hard,Easy,Easy,
503800.2398,6959338.7814,1954,3051,306103,Walker Street - 10A,Logan Rd,Walker St,503800.2,6959338.8,-27.489562,153.038471,WOOLLOONGABBA,2 - Intermediate,Y,Medium,Easy,Medium,
503621.4454,6959342.1585,1955,3052,,Balaclava Street - 10,JURGENS ST,,503621.4,6959342.2,-27.489532,153.036661,WOOLLOONGABBA,4 - Regular ,N,Hard,Easy,Easy,
503924.9722,6959247.6916,1956,3053,306263,Lotus Street - 10A,LOGAN RD,Wellington Rd,503925,6959247.7,-27.490384,153.039734,WOOLLOONGABBA,2 - Intermediate,Y,Medium,Easy,Medium,
504064.9554,6958980.476,1957,3054,306264,Lewis Street - 11/12,LOGAN RD,Mossgrove Buranda St,504065,6958980.5,-27.492796,153.041152,WOOLLOONGABBA,2 - Intermediate,Y,Medium,Easy,Easy,
504094.013,6958734.2312,1958,3055,,Vanda Street - 13,LOGAN RD,,504094,6958734.2,-27.495019,153.041447,WOOLLOONGABBA,3 - Regular with seat,N,Hard,Easy,Easy,
504159.7033,6958453.7468,1959,3056,306266,Buranda Railway - 14/16,LOGAN RD,Cowley St,504159.7,6958453.8,-27.497551,153.042113,WOOLLOONGABBA,2 - Intermediate,Y,Easy,Easy,Easy,2016/09/08 00:00:00+00
504325.024,6958373.3834,1960,3057,306097,Stones Corner Library - 17,Old Cleveland Rd,Beata St,504325,6958373.4,-27.498276,153.043787,GREENSLOPES,2 - Intermediate,Y,Easy,Easy,Easy,2017/10/27 00:00:00+00
504479.1997,6958343.7532,1961,3058,306098,Edith Street - 17A,Old Cleveland Rd,Edith St,504479.2,6958343.7,-27.498543,153.045348,GREENSLOPES,4 - Regular,Y,Hard,Easy,Easy,
504130.1759,6958472.3657,1962,3059,306099,Buranda Railway - 16/14,Logan Rd,O'keefe St,504130.2,6958472.4,-27.497383,153.041814,WOOLLOONGABBA,3 - Regular with seat,Y,Easy,Medium,Medium,2016/05/12 00:00:00+00
504075.7239,6958688.0474,1963,3060,306100,Vanda Street - 13,Logan Rd,Vanda St,504075.7,6958688.1,-27.495436,153.041262,WOOLLOONGABBA,2 - Intermediate,Y,Easy,Easy,Hard,2018/01/17 00:00:00+00
504069.3643,6958871.4798,1964,3061,306101,Buranda Street - 12,Logan Rd,Buranda St,504069.4,6958871.5,-27.49378,153.041197,WOOLLOONGABBA,2 - Intermediate,Y,Medium,Easy,Medium,
504023.1023,6959069.5465,1965,3062,306102,Lewis Street - 11,Logan Rd,Lewis St,504023.1,6959069.6,-27.491992,153.040728,WOOLLOONGABBA,3 - Regular with seat,Y,Easy,Easy,Easy,2019/07/16 00:00:00+00
503480.6192,6959124.0991,1966,3063,306269,Broadway - 10A,Ipswich Rd,Broadway St,503480.6,6959124.1,-27.491501,153.035236,WOOLLOONGABBA,2 - Intermediate,N,Medium,Easy,Medium,
503872.5253,6955204.4812,1967,3066,,Fernvale @ Elliot - District Stop,FERNVALE RD,,503872.5,6955204.5,-27.526886,153.039216,TARRAGINDI,5 - District,N,Hard,Easy,Easy,
503527.2955,6958275.0562,1968,3067,306270,PA Hospital Citybus - 14A,Ipswich Rd,Tottenham St,503527.3,6958275.1,-27.499166,153.035711,WOOLLOONGABBA,2 - Intermediate,Y,Easy,Easy,Easy,2018/01/17 00:00:00+00
503423.4293,6954896.7919,1969,3068,,Fernvale @ Elliot - District Stop,PRIOR ST,,503423.4,6954896.8,-27.529665,153.034669,TARRAGINDI,5 - District,N,Hard,Hard,Hard,
503426.8911,6954916.9506,1970,3069,,Fernvale @ Elliot - District Stop,TARRAGINDI RD,,503426.9,6954916.9,-27.529483,153.034704,TARRAGINDI,5 - District,N,Hard,Easy,Easy,
504862.0436,6958333.9706,1971,3071,307528,Langlands Park Station Platform 1,Eastern Busway,Langlands Park Busway Station,504862,6958334,-27.49863,153.049224,GREENSLOPES,1 - Premium,N,Hard,Hard,Hard,
504410.284,6958422.866,1972,3072,307530,Stones Corner Station Platform 2,Eastern Busway,Stones Corner Busway Station,504410.3,6958422.9,-27.497829,153.04465,GREENSLOPES,1 - Premium,N,Hard,Hard,Hard,
503916.6943,6959618.6528,1973,3073,306359,East Brisbane School - 10,Stanley St,Wellington Rd,503916.7,6959618.6,-27.487035,153.039649,WOOLLOONGABBA,2 - Intermediate,Y,Easy,Medium,Medium,2017/03/14 00:00:00+00
503710.5271,6959603.7634,1974,3077,,Woolloongabba - C (Jurgen St),STANLEY ST,,503710.5,6959603.7,-27.48717,153.037562,WOOLLOONGABBA,2 - Intermediate,Y,Easy,Hard,Hard,
503688.305,6959617.8375,1975,3078,,"Jurgen St """"F""""",LOGAN RD,,503688.3,6959617.8,-27.487043,153.037337,WOOLLOONGABBA,4 - Regular ,N,Hard,Hard,Hard,
503707.4596,6959586.4847,1976,3079,,Woolloongabba - E (Jurgen St),TRAFALGAR ST,,503707.5,6959586.5,-27.487326,153.037531,WOOLLOONGABBA,2 - Intermediate,Y,Easy,Hard,Hard,
503973.1911,6959899.6503,1977,3082,306164,Linton Street - 11,Wellington Rd,Linton St,503973.2,6959899.6,-27.484498,153.04022,EAST BRISBANE,3 - Regular with seat,Y,Easy,Easy,Easy,2016/11/25 00:00:00+00
504252.063,6959892.8,1978,3085,,Elfin Street - 12,ELFIN ST,,504252.1,6959892.8,-27.484559,153.043043,EAST BRISBANE,2 - Intermediate,N,Hard,Easy,Easy,
504443.3458,6959982.0103,1979,3086,306151,Mowbray Terrace - 13,Mowbray Tce,Northcote St,504443.3,6959982,-27.483753,153.044979,EAST BRISBANE,2 - Intermediate,Y,Easy,Easy,Easy,2017/03/31 00:00:00+00
504231.8592,6960030.3794,1980,3087,,Elfin Street - 12,MOWBRAY TCE,,504231.9,6960030.4,-27.483317,153.042838,EAST BRISBANE,3 - Regular with seat,N,Hard,Easy,Medium,
504477.4297,6959988.4224,1981,3088,306153,Mowbray Terrace - 13,Mowbray Tce,Northcote St,504477.4,6959988.4,-27.483695,153.045324,EAST BRISBANE,2 - Intermediate,Y,Easy,Easy,Medium,2017/03/31 00:00:00+00
501835.2517,6961861.6138,1982,3090,,Special Events Stop - Suncorp,MAKERSTON ST,,501835.3,6961861.6,-27.46679,153.018575,BRISBANE CITY,4 - Regular ,N,Hard,Hard,Hard,
504345.2905,6958423.5538,1983,3091,307529,Stones Corner Station Platform 1,Eastern Busway,Stones Corner Busway Station,504345.3,6958423.6,-27.497823,153.043992,GREENSLOPES,1 - Premium,N,Hard,Hard,Hard,
503318.6788,6959707.5535,1984,3092,304140,Stanley Street - 9A,Stanley St,Reid St,503318.7,6959707.6,-27.486234,153.033595,WOOLLOONGABBA,2 - Intermediate,Y,Easy,Easy,Medium,2019/06/10 00:00:00+00
509211.3051,6951705.1275,1985,3095,,MONTE CARLO / AUCKLAND,MONTE CARLO ST,,509211.3,6951705.1,-27.558452,153.093307,WISHART,5 - District,N,Easy,Medium,Hard,
509049.957,6951652.7439,1986,3096,,MONTREAL / MONTREAL,MONTREAL ST,,509050,6951652.7,-27.558926,153.091673,WISHART,5 - District,N,Easy,Easy,Hard,
509129.111,6951890.9474,1987,3097,,AMSTERDAM / COPENHAGEN,AMSTERDAM ST,,509129.1,6951891,-27.556775,153.092473,WISHART,5 - District,N,Hard,Medium,Hard,
509346.2554,6952091.7168,1988,3098,,MOUNT GRAVATT CAPALABA / AUCKLAND,GARIE ST,,509346.3,6952091.7,-27.554961,153.094671,WISHART,5 - District,N,Hard,Easy,Easy,
509178.8048,6952071.3515,1989,3099,,MOUNT GRAVATT CAPALABA / INGAL,AMSTERDAM ST,,509178.8,6952071.3,-27.555146,153.092975,WISHART,3 - Regular with seat,Y,Easy,Medium,Hard,
508819.0363,6951495.8433,1990,3100,305933,Delavan Newnham Road - 78,Newnham Rd,Delavan St,508819,6951495.8,-27.560344,153.089335,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Easy,Easy,Easy,2017/10/06 00:00:00+00
508905.7538,6952096.144,1991,3101,305736,Arila Street - 77,Newnham Rd,Dawson Rd,508905.8,6952096.1,-27.554924,153.090209,UPPER MOUNT GRAVATT,2 - Intermediate,N,Medium,Hard,Easy,
508709.4414,6952164.8508,1992,3102,,Dawson Road - 76B,DAWSON RD,,508709.4,6952164.9,-27.554305,153.08822,UPPER MOUNT GRAVATT,5 - District,N,Medium,Hard,Hard,
508585.2623,6952187.6461,1993,3103,305653,Brockhouse Street - 77,Dawson Rd,Brockhouse St,508585.3,6952187.6,-27.5541,153.086962,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Easy,Medium,Medium,2017/10/06 00:00:00+00
508313.8022,6952234.6886,1994,3104,,Gurney Street - 78,DAWSON RD,,508313.8,6952234.7,-27.553677,153.084212,UPPER MOUNT GRAVATT,2 - Intermediate,N,Hard,Easy,Easy,
508039.674,6952280.9514,1995,3105,305655,Gerty Street - 79,Dawson Rd,Gerty St,508039.7,6952281,-27.553261,153.081435,UPPER MOUNT GRAVATT,4 - Regular,Y,Hard,Easy,Easy,
508028.0351,6952297.242,1996,3106,305656,Gerty Street - 79,Dawson Rd,Gerty St,508028,6952297.2,-27.553114,153.081317,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Easy,Easy,Easy,2017/10/06 00:00:00+00
508352.1127,6952242.3055,1997,3107,305657,Gurney Street - 78,Dawson Rd,Barkoola St,508352.1,6952242.3,-27.553608,153.0846,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Easy,Easy,Medium,2017/10/06 00:00:00+00
508868.3805,6952155.4321,1998,3109,,Dawson Road - 77,DAWSON RD,,508868.4,6952155.4,-27.554389,153.08983,UPPER MOUNT GRAVATT,5 - District,N,Medium,Medium,Hard,
508681.0439,6952214.2736,1999,3110,,Cale Street - 76B,CALE ST,,508681,6952214.3,-27.553859,153.087932,UPPER MOUNT GRAVATT,3 - Regular with seat,Y,Easy,Easy,Medium,2017/04/11 00:00:00+00
508712.0911,6952281.1554,2000,3112,305659,Lumley Street - 76A,Lumley St,Wemvern St,508712.1,6952281.2,-27.553255,153.088246,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Medium,Easy,Easy,2019/03/07 00:00:00+00
508751.3082,6952313.6933,2001,3113,305649,Lumley Street - 76A,Wemvern St,Lumley St,508751.3,6952313.7,-27.552961,153.088643,UPPER MOUNT GRAVATT,3 - Regular with seat,N,Hard,Easy,Easy,
508767.3243,6952482.8246,2002,3114,,Zetland Street - 76,WEMVERN ST,,508767.3,6952482.8,-27.551434,153.088804,UPPER MOUNT GRAVATT,3 - Regular with seat,Y,Medium,Medium,Easy,2019/03/07 00:00:00+00
508781.847,6952496.5495,2003,3115,305648,Zetland Street - 76,Wemvern St,Zetland St,508781.8,6952496.6,-27.55131,153.088951,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Easy,Hard,Medium,2017/10/19 00:00:00+00
508797.2695,6952663.2443,2004,3116,,Wanda Street - 75,WANDA RD,,508797.3,6952663.2,-27.549805,153.089106,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Medium,Easy,Easy,2019/03/07 00:00:00+00
508814.8665,6952695.5759,2005,3117,305647,Wanda Street - 75,Wemvern St,Sunnydale St,508814.9,6952695.6,-27.549513,153.089284,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Medium,Easy,Easy,2019/03/07 00:00:00+00
509025.5737,6952723.5573,2006,3120,305712,Tolson Street - 75,Newnham Rd,Tolson St,509025.6,6952723.6,-27.549259,153.091418,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Easy,Medium,Medium,2019/08/02 00:00:00+00
508976.8809,6952427.8424,2007,3122,305714,Wishart West Newnham Road,Newnham Rd,Zetland St,508976.9,6952427.8,-27.551929,153.090927,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Easy,Medium,Medium,2017/10/19 00:00:00+00
508940.9878,6952216.9663,2008,3123,,Arila Street - 77,ARILA ST,,508941,6952217,-27.553833,153.090565,UPPER MOUNT GRAVATT,2 - Intermediate,N,Hard,Hard,Hard,
508960.3924,6952426.3037,2009,3124,305737,Wishart West Newnham Road - 76,Newnham Rd,Zetland St,508960.4,6952426.3,-27.551943,153.09076,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Easy,Easy,Easy,2016/09/16 00:00:00+00
509006.4069,6952705.2947,2010,3125,305738,Tolson Street - 75,Newnham Rd,Tolson St,509006.4,6952705.3,-27.549424,153.091224,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Medium,Medium,Easy,
508989.8093,6952958.7441,2011,3126,305638,Newnham Rd - 74/44,Wishart Rd,Newnham Rd,508989.8,6952958.7,-27.547136,153.091054,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Medium,Medium,Medium,
509322.6772,6952631.6185,2012,3127,,MORELLA / BALLOCH,COLWYN ST,,509322.7,6952631.6,-27.550087,153.094428,WISHART,5 - District,N,Hard,Hard,Hard,
508982.8092,6952972.0414,2013,3128,305663,Newnham Rd - 44/74,Wishart Rd,Newnham Rd,508982.8,6952972,-27.547016,153.090983,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Medium,Easy,Medium,
505702.0367,6962202.1415,2014,3129,,Uhlmann Street - 22,HARRIS ST,,505702,6962202.1,-27.463705,153.05771,HAWTHORNE,3 - Regular with seat,Y,Easy,Easy,Medium,2019/08/27 00:00:00+00
503211.665,6954319.9714,2015,3131,305012,Barford Street - 38,Tarrangindi Rd,Barford St,503211.7,6954320,-27.534873,153.032526,MOOROOKA,4 - Regular,N,Hard,Easy,Easy,
503896.4064,6978236.2513,2016,3134,300408,Bracken Ridge Library,Barrett St,Tallara St,503896.4,6978236.3,-27.318954,153.039384,BRACKEN RIDGE,4 - Regular,Y,Easy,Medium,Medium,2017/06/20 00:00:00+00
503887.5973,6978223.5162,2017,3135,300313,Barrett Street - 37,Barrett St,Tallara St,503887.6,6978223.5,-27.319069,153.039295,BRACKEN RIDGE,4 - Regular,Y,Medium,Easy,Easy,2018/06/14 00:00:00+00
503786.211,6978291.1139,2018,3136,300368,Bracken Ridge Library Bracken Street,Bracken St,Barrett St,503786.2,6978291.1,-27.318459,153.03827,BRACKEN RIDGE,2 - Intermediate,N,Medium,Medium,Hard,
504065.8691,6978503.8031,2019,3139,300353,Cramb Street - 39,CRAMB ST,McKeering St,504065.9,6978503.8,-27.316538,153.041096,BRACKEN RIDGE,4 - Regular,Y,Easy,Hard,Medium,2017/06/20 00:00:00+00
504065.1726,6978491.8408,2020,3140,,Cramb Street - 39,CRAMB ST,,504065.2,6978491.8,-27.316646,153.041089,BRACKEN RIDGE,4 - Regular ,N,Hard,Easy,Easy,
504080.7463,6978315.7205,2021,3141,,Shane St - 38,MCKEERING ST,,504080.7,6978315.7,-27.318236,153.041247,BRACKEN RIDGE,3 - Regular with seat,N,Hard,Easy,Easy,
504080.6243,6978245.9391,2022,3142,300354,Shane Street - 38,MCKEERING ST,Barrett St,504080.6,6978245.9,-27.318866,153.041246,BRACKEN RIDGE,2 - Intermediate,Y,Easy,Medium,Medium,2017/06/21 00:00:00+00
503498.5941,6978586.8285,2023,3143,300370,Ettare Street - 42,GAWAIN RD,Ettarre St,503498.6,6978586.8,-27.31579,153.035362,BRACKEN RIDGE,4 - Regular,Y,Hard,Medium,Hard,
503518.5818,6978595.5732,2024,3144,300350,Ettare Street - 42,GAWAIN RD,Enid St,503518.6,6978595.6,-27.315711,153.035564,BRACKEN RIDGE,4 - Regular,Y,Easy,Hard,Medium,2017/06/20 00:00:00+00
503788.76,6978537.5636,2025,3145,300369,Gawain East Gawain Road,GAWAIN RD,Bracken St,503788.8,6978537.6,-27.316234,153.038295,BRACKEN RIDGE,2 - Intermediate,Y,Easy,Easy,Medium,2017/02/21 00:00:00+00
503760.5684,6978554.6299,2026,3146,300351,Gawain East Gawain Road,GAWAIN RD,Bracken St,503760.6,6978554.6,-27.31608,153.03801,BRACKEN RIDGE,4 - Regular,Y,Easy,Medium,Medium,2017/06/20 00:00:00+00
503127.3044,6978662.6907,2027,3147,300349,Bracken Ridge Gawain Road,GAWAIN RD,Torre St,503127.3,6978662.7,-27.315106,153.031609,BRACKEN RIDGE,2 - Intermediate,Y,Medium,Easy,Hard,
503224.552,6978633.2025,2028,3148,,Bracken Ridge Gawain Road,GAWAIN RD,,503224.6,6978633.2,-27.315372,153.032592,BRACKEN RIDGE,2 - Intermediate,N,Hard,Easy,Easy,
502940.7139,6978683.4495,2029,3149,,Percivale Street - 44,GAWAIN RD,,502940.7,6978683.5,-27.314919,153.029723,BRACKEN RIDGE,4 - Regular ,N,Hard,Easy,Easy,
502949.5219,6978694.1915,2030,3150,,Percivale Street - 44,GAWAIN RD,,502949.5,6978694.2,-27.314822,153.029812,BRACKEN RIDGE,4 - Regular ,N,Hard,Easy,Easy,
502449.5611,6979041.7679,2031,3151,300381,Glenealy Street - 54,Ballynde St,Glenealy St,502449.6,6979041.8,-27.311685,153.024758,BRACKEN RIDGE,2 - Intermediate,Y,Easy,Easy,Easy,2018/06/01 00:00:00+00
502460.1511,6979058.7127,2032,3152,,Glenealy Street - 54,BALLYNDE ST,,502460.2,6979058.7,-27.311532,153.024865,BRACKEN RIDGE,3 - Regular with seat,Y,Easy,Easy,Medium,2017/08/03 00:00:00+00
502238.8041,6978962.1685,2033,3153,,Portumna Street - 53,BALLYNDE ST,,502238.8,6978962.2,-27.312404,153.022628,BRACKEN RIDGE,4 - Regular ,N,Hard,Easy,Easy,
502185.0786,6978954.6461,2034,3154,,Portumna Street - 53,BALLYNDE ST,,502185.1,6978954.7,-27.312472,153.022085,BRACKEN RIDGE,4 - Regular ,N,Medium,Easy,Medium,
502042.0932,6978847.1186,2035,3155,,Toormore Street - 52,BALLYNDE ST,,502042.1,6978847.1,-27.313443,153.02064,BRACKEN RIDGE,4 - Regular ,N,Hard,Easy,Easy,
502022.0077,6978840.8084,2036,3156,,Toormore Street - 52,BALLYNDE ST,,502022,6978840.8,-27.3135,153.020437,BRACKEN RIDGE,4 - Regular,Y,Easy,Easy,Easy,2016/07/18 00:00:00+00
501987.345,6978628.5898,2037,3157,,Ballynde Street - 51,BUNGOWLA ST,,501987.3,6978628.6,-27.315416,153.020087,BRACKEN RIDGE,3 - Regular with seat,N,Hard,Easy,Easy,
501988.2476,6978704.3524,2038,3158,,Ballynde Street - 51,BALLYNDE ST,,501988.2,6978704.3,-27.314732,153.020096,BRACKEN RIDGE,4 - Regular ,N,Hard,Easy,Easy,
502133.1562,6978502.7374,2039,3159,,Killare Street - 50,WICKFIELD ST,,502133.2,6978502.7,-27.316552,153.021561,BRACKEN RIDGE,3 - Regular with seat,N,Easy,Hard,Hard,
502124.057,6978519.4644,2040,3160,,Killare Street - 50,GREENORE ST,,502124.1,6978519.5,-27.316401,153.021469,BRACKEN RIDGE,4 - Regular,Y,Medium,Medium,Easy,2018/06/01 00:00:00+00
502237.3777,6978188.1485,2041,3162,,Rosa Crescent - 49,WICKFIELD ST,,502237.4,6978188.2,-27.319392,153.022615,BRACKEN RIDGE,4 - Regular ,N,Hard,Easy,Easy,
502208.6448,6977952.1151,2042,3163,,Wickfield Street - 48,WICKFIELD ST,,502208.6,6977952.1,-27.321523,153.022325,BRACKEN RIDGE,3 - Regular with seat,N,Hard,Easy,Easy,
502199.8435,6977972.165,2043,3164,,Wickfield Street - 48,WICKFIELD ST,,502199.8,6977972.2,-27.321342,153.022236,BRACKEN RIDGE,3 - Regular with seat,N,Hard,Easy,Easy,
502176.074,6977825.0742,2044,3165,,Wickfield Street - 47,WICKFIELD ST,,502176.1,6977825.1,-27.32267,153.021996,BRACKEN RIDGE,4 - Regular ,N,Hard,Easy,Easy,
502857.6686,6977668.8684,2045,3166,,Barbour Road - 47,BARBOUR RD,,502857.7,6977668.9,-27.324079,153.028886,BRACKEN RIDGE,2 - Intermediate,Y,Easy,Medium,Easy,2019/09/03 00:00:00+00
502676.1086,6978010.5062,2046,3167,,North Point Norris Road,NORRIS RD,,502676.1,6978010.5,-27.320995,153.02705,BRACKEN RIDGE,2 - Intermediate,N,Hard,Easy,Easy,
502680.2506,6977949.6957,2047,3168,300374,North Point Norris Road,NORRIS RD,Brisbane North Institute of TA,502680.3,6977949.7,-27.321544,153.027092,BRACKEN RIDGE,2 - Intermediate,Y,Easy,Easy,Easy,2017/06/21 00:00:00+00
502769.7067,6978489.5409,2048,3169,300373,Greenore Street Norris Road,Norris St,Wabba St,502769.7,6978489.5,-27.31667,153.027995,BRACKEN RIDGE,2 - Intermediate,Y,Easy,Easy,Medium,2017/08/03 00:00:00+00
502745.0579,6978427.6292,2049,3170,,Greenore Street Norris Road,GREENORE ST,,502745.1,6978427.6,-27.317229,153.027746,BRACKEN RIDGE,2 - Intermediate,N,Hard,Easy,Easy,
503380.117,6977319.6071,2050,3171,300358,St Josephs Phillips Street,PHILLIPS ST,St Josephs Catholic School,503380.1,6977319.6,-27.327231,153.034168,BRACKEN RIDGE,2 - Intermediate,Y,Medium,Medium,Medium,2018/01/24 00:00:00+00
503381.004,6977307.2013,2051,3172,,St Josephs Phillips Street,PHILLIPS ST,,503381,6977307.2,-27.327343,153.034177,BRACKEN RIDGE,4 - Regular ,N,Hard,Easy,Easy,
504189.6031,6977234.735,2052,3173,,Denham Street - 32,HARRISON ST,,504189.6,6977234.7,-27.327995,153.042351,BRACKEN RIDGE,2 - Intermediate,N,Hard,Easy,Easy,
504182.3945,6977273.0619,2053,3174,,Denham Street - 32,DENHAM ST,,504182.4,6977273.1,-27.327649,153.042278,BRACKEN RIDGE,4 - Regular ,N,Hard,Easy,Easy,
504218.7701,6977477.2991,2054,3175,,Denham Street - 33,DENHAM ST,,504218.8,6977477.3,-27.325805,153.042645,BRACKEN RIDGE,4 - Regular ,N,Hard,Easy,Easy,
504061.2256,6977621.0133,2055,3176,,Tomah Road - 34,TOMAH RD,,504061.2,6977621,-27.324508,153.041052,BRACKEN RIDGE,4 - Regular ,N,Hard,Easy,Easy,
504071.3122,6977608.6043,2056,3177,300316,Tomah Road - 34,TOMAH RD,Bracken Ridge Primary School,504071.3,6977608.6,-27.32462,153.041154,BRACKEN RIDGE,2 - Intermediate,Y,Easy,Medium,Easy,2017/08/03 00:00:00+00
503849.2197,6977933.9904,2057,3180,300407,Tallara Street - 36,TALLARA ST,Tarwarri St,503849.2,6977934,-27.321683,153.038908,BRACKEN RIDGE,4 - Regular,Y,Easy,Easy,Medium,2019/10/02 00:00:00+00
